Easements,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltFAR,ResidFAR,CommFAR,FacilFAR,XCoord,YCoord
1,4136,1872,1,2,1,1,44,94,26,32,8700,26400,3440,3440,1977,0.45,0.6,0,1,940460,142479
1,3920,1881,1,2,1,1,40,98,17,48,8520,26940,1610,1610,1979,0.48,0.6,0,1,940345,142512
1,4515,1800,1,2,1,1,54.42,114.5,17,35,4595,10933,1610,1610,1989,0.4,0.6,0,1,939237,143673
1,4275,1800,1,2,1,1,22,109,17,35,5624,14515,1610,1610,1989,0.42,0.6,0,1,939308,143672
1,1853,1800,1,2,1,1,17,109,17,35,2639,9435,1610,1610,1989,0.97,0.6,0,1,939332,143685
1,1955,1800,1,2,1,1,17,115,17,35,2796,9679,1610,1610,1989,0.92,0.6,0,1,939349,143691
1,2057,1800,1,2,1,1,17,121,17,35,2946,9931,1610,1610,1989,0.88,0.6,0,1,939367,143697
1,2176,1800,1,2,1,1,17,128,17,35,3114,10160,0,0,1989,0.83,0.6,0,1,939384,143703
1,2278,1800,1,2,1,1,17,134,17,35,3931,12442,0,0,1989,0.79,0.6,0,1,939403,143710
1,4292,1800,1,2,1,1,25,122,17,35,5406,13266,1610,1610,1989,0.42,0.6,0,1,939439,143789
1,2006,1800,1,2,1,1,17,118,17,35,2849,9746,1610,1610,1989,0.9,0.6,0,1,939452,143768
1,1955,1800,1,2,1,1,17,115,17,35,2942,9595,0,0,1989,0.92,0.6,0,1,939460,143752
1,1904,1800,1,2,1,1,17,112,17,35,2695,9477,0,0,1989,0.95,0.6,0,1,939467,143735
1,1853,1800,1,2,1,1,17,109,17,35,2764,9350,0,0,1989,0.97,0.6,0,1,939474,143719
1,1802,1800,1,2,1,1,17,106,17,35,2515,9144,1610,1610,1989,1,0.6,0,1,939481,143703
1,2226,1800,1,2,1,1,21,106,17,35,3742,11818,1610,1610,1989,0.81,0.6,0,1,939499,143680
1,2781,1800,1,2,1,1,27,103,17,35,4564,13058,0,0,1989,0.65,0.6,0,1,939548,143612
1,1734,1800,1,2,1,1,17,102,17,35,2467,8587,0,0,1989,1.04,0.6,0,1,939523,143612
1,1734,1800,1,2,1,1,17,102,17,35,2324,8587,1610,1610,1989,1.04,0.6,0,1,939506,143609
1,1734,1800,1,2,1,1,17,102,17,35,2468,8590,1610,1610,1989,1.04,0.6,0,1,939488,143606
1,1734,1800,1,2,1,1,17,102,17,35,2468,8590,0,0,1989,1.04,0.6,0,1,939471,143603
1,3264,1800,1,2,1,1,32,102,17,35,4608,12444,3440,3440,1989,0.55,0.6,0,1,939448,143599
1,3264,1800,1,2,1,1,32,102,17,35,4271,12444,0,0,1989,0.55,0.6,0,1,939417,143594
1,1734,1800,1,2,1,1,17,102,17,35,2325,8590,0,0,1989,1.04,0.6,0,1,939392,143590
1,1734,1800,1,2,1,1,17,102,17,35,2502,8590,1610,1610,1989,1.04,0.6,0,1,939375,143587
1,1734,1800,1,2,1,1,17,102,17,35,2325,8590,1610,1610,1989,1.04,0.6,0,1,939357,143584
1,1734,1800,1,2,1,1,17,102,17,35,2468,8590,1610,1610,1989,1.04,0.6,0,1,939340,143581
1,1734,1800,1,2,1,1,28,102,17,35,3397,10747,0,0,1989,1.04,0.6,0,1,939329,143566
1,4576,1800,1,2,1,1,39,114,17,35,7075,16467,0,0,1989,0.39,0.6,0,1,939256,143544
1,1938,1800,1,2,1,1,17,114,17,35,2587,9025,1610,1610,1989,0.93,0.6,0,1,939253,143579
1,1938,1800,1,2,1,1,17,114,17,35,2587,9025,0,0,1989,0.93,0.6,0,1,939249,143596
1,1938,1800,1,2,1,1,17,114,17,35,2587,9025,0,0,1989,0.93,0.6,0,1,939245,143612
1,1938,1800,1,2,1,1,17,114,17,35,3823,12550,0,0,1989,0.93,0.6,0,1,939241,143628
1,1938,1800,1,2,1,1,17,114,17,35,2749,9024,1610,1610,1989,0.93,0.6,0,1,939237,143644
1,164750,77582,1,1,0,12,500.33,705,580,222,2409300,6120900,0,0,1976,0.47,1.25,1,2,937552,143321
1,43200,11840,3,1,0,2,181,240,170,55,535500,1028250,0,0,1975,0.27,1.25,1,2,937263,143449
1,0,0,5,0,0,0,71,723,0,0,0,0,0,0,0,0,0.6,0,1,937770,137360
1,10000,2776,1,2,1,1,100,100,27,45,13980,33720,0,0,1985,0.28,0.6,0,1,936281,142531
1,4200,1680,1,1,1,1,42,100,25,45,9715,28615,7580,7580,1970,0.4,0.6,0,1,936749,142873
1,4300,1680,1,1,1,1,43,100,25,45,11100,28680,11100,19400,1970,0.39,0.6,0,1,936791,142880
1,4300,1680,1,1,1,1,43,100,25,45,11100,28680,1610,1610,1970,0.39,0.6,0,1,936833,142887
1,4000,1680,1,1,1,1,40,100,25,45,9683,29158,9683,18019,1970,0.42,0.6,0,1,936873,142894
1,4300,1680,1,1,1,1,43,100,25,45,11100,28680,3440,3440,1970,0.39,0.6,0,1,936913,142901
1,1354,2801,1,2.5,1,1,32,44,32,44,3127,18385,1610,1610,1988,2.07,0.6,0,1,937072,143144
1,748,1201,1,2.5,1,1,44,17,24,17,3341,12441,1610,1610,1988,1.61,0.6,0,1,937076,143120
1,746,1201,1,2.5,1,1,17,44,17,17,3240,13920,1610,1610,1988,1.61,0.6,0,1,937079,143103
1,748,1201,1,2.5,1,1,44,17,17,24,4141,14866,4141,11988,1988,1.61,0.6,0,1,937082,143086
1,1188,1001,1,2.5,1,1,44,27,17,24,4904,14217,4904,11918,1988,0.84,0.6,0,1,937086,143065
1,928,1240,1,3,1,1,29,32,20,24,4095,16380,0,0,1987,1.34,0.6,0,1,937049,143061
1,1044,1000,1,2.5,1,1,29,36,17,24,4007,13839,1610,1610,1988,0.96,0.6,0,1,936990,143054
1,1275,1240,1,3,1,1,13,100,13,100,3120,15300,3120,3440,1987,0.97,0.6,0,1,936964,143081
1,1275,1240,1,3,1,1,13,100,13,99,3120,15300,1610,1610,1987,0.97,0.6,0,1,936952,143078
1,1274,1240,1,3,1,1,13,98,13,42,4334,15839,0,0,1987,0.97,0.6,0,1,936939,143075
1,1274,1240,1,3,1,1,13,98,13,42,4140,14940,1610,1610,1987,0.97,0.6,0,1,936925,143072
1,1274,1240,1,3,1,1,13,98,13,42,4140,14940,0,0,1987,0.97,0.6,0,1,936913,143069
1,1053,1240,1,3,1,1,27,39,20,24,3987,15839,0,0,1987,1.18,0.6,0,1,936898,143038
1,1640,1240,1,3,1,1,20,82,20,24,4834,16920,0,0,1988,0.76,0.6,0,1,936839,143049
1,1558,1240,1,3,1,1,19,82,20,24,4620,15840,0,0,1988,0.8,0.6,0,1,936820,143046
1,1520,1240,1,3,1,1,19,80,20,24,4626,16704,1610,1610,1988,0.82,0.6,0,1,936802,143042
1,1444,1240,1,3,1,1,19,76,20,24,4440,15600,1610,1610,1988,0.86,0.6,0,1,936782,143037
1,1368,1240,1,3,1,1,19,72,20,24,4980,18120,0,0,1988,0.91,0.6,0,1,936763,143032
1,2294,1600,1,3,1,1,37,62,25,24,7080,22800,0,0,1988,0.7,0.6,0,1,936737,143026
1,836,1240,1,3,1,1,19,44,20,24,3540,14280,0,0,1988,1.48,0.6,0,1,936666,143003
1,912,1240,1,3,1,1,20.5,44.5,20,24,3840,15900,0,0,1988,1.36,0.6,0,1,936646,143000
1,1804,1240,1,3,1,1,44,41,20,24,5942,19414,1610,1610,1988,0.69,0.6,0,1,936615,142995
1,780,736,1,3,1,1,13,60,13,24,3660,10560,1610,1610,1988,0.94,0.6,0,1,936621,143025
1,806,736,1,3,1,1,13,62,13,24,3300,10620,1610,1610,1988,0.91,0.6,0,1,936619,143037
1,806,736,1,3,1,1,13,62,13,24,3300,10620,1610,1610,1988,0.91,0.6,0,1,936617,143050
1,806,736,1,3,1,1,13,62,13,24,3300,10620,1610,1610,1988,0.91,0.6,0,1,936614,143063
1,992,736,1,3,1,1,16,62,13,24,3720,11160,0,0,1988,0.74,0.6,0,1,936620,143078
1,1919,1240,1,3,1,1,19,101,20,24,4898,15067,4898,5377,1988,0.65,0.6,0,1,936640,143094
1,1914,1240,1,3,1,1,20,87,20,24,4808,15482,1610,1610,1988,0.65,0.6,0,1,936645,143109
1,2240,1240,1,3,1,1,64,70,20,24,6620,15897,1610,1610,1988,0.55,0.6,0,1,936657,143143
1,4000,2460,1,2,1,1,40,100,24,40,6546,22464,1610,1610,1996,0.62,0.6,0,1,936489,142862
1,58905,2560,2,2,0,1,231,255,80,32,189450,291600,0,0,1952,0.04,0.6,0,1,936939,143261
1,4725,2268,1,2,2,2,45,105,26,44,10830,32372,1610,1610,1965,0.48,0.6,0,1,935519,140972
1,4725,2240,1,2,2,2,45,105,26,44,11640,33840,1610,1610,1965,0.47,0.6,0,1,935513,141017
1,4725,2268,1,2,2,2,45,105,26,44,10830,32372,10830,18007,1965,0.48,0.6,0,1,935507,141062
1,12000,6000,1,2,0,1,100,120,54,75,158400,505404,158400,505404,1931,0.5,0.6,0,1,935492,141225
1,2075,1425,1,2,1,1,95.33,242.08,15.5,38.58,9534,20034,1610,1610,1977,0.69,0.6,0,1,935356,142114
1,3013,1140,1,2,1,1,23,131,15.5,38.58,8742,22380,8742,16157,1978,0.38,0.6,0,1,935362,142168
1,3358,1140,1,2,1,1,23,146,15.5,38.58,8689,21481,1610,1610,1978,0.34,0.6,0,1,935360,142192
1,3059,1140,1,2,1,1,23,133,15.5,38.58,8664,22435,4975,4975,1978,0.37,0.6,0,1,935355,142213
1,2480,1396,1,3,1,1,21.83,92.98,14,38,6840,20280,1610,1610,1990,0.56,0.6,0,1,935659,142864
1,1921,1396,1,3,1,1,14,131.9,14,38,6096,20224,6096,11530,1990,0.73,0.6,0,1,935667,142841
1,1792,1396,1,3,1,1,14,123,14,38,5916,20352,1610,1610,1990,0.78,0.6,0,1,935681,142838
1,1662,1396,1,3,1,1,14,114,14,38,6000,21000,6000,13940,1990,0.84,0.6,0,1,935695,142835
1,3552,1396,2,3,1,1,34,106,14,38,7625,19629,0,0,1990,0.39,0.6,0,1,935719,142830
1,1474,1321,1,3,1,1,44.58,76.58,20.6,24.6,4801,14515,1610,1610,1991,0.9,0.6,0,1,935538,142503
1,895,1513,1,3,1,1,13.33,67.33,13.4,42.6,2967,14376,2967,3440,1991,1.69,0.6,0,1,935520,142485
1,904,1513,1,3,1,1,13.33,67.83,13.4,42.6,3152,15067,1610,1610,1991,1.67,0.6,0,1,935514,142473
1,909,1513,1,3,1,1,13.33,68.33,13.4,42.6,3152,15067,1610,1610,1991,1.66,0.6,0,1,935508,142461
1,919,1513,1,3,1,1,13.33,68.92,13.4,42.6,3194,15067,1610,1610,1991,1.65,0.6,0,1,935502,142449
1,926,1513,1,3,1,1,13.33,69.5,13.4,42.6,3048,14376,1610,1610,1991,1.63,0.6,0,1,935496,142437
1,934,1513,1,3,1,1,13.33,70.08,13.4,42.6,3066,14515,0,0,1991,1.62,0.6,0,1,935490,142425
1,1188,1321,1,3,1,1,28.5,41.67,20.6,24.6,3725,14791,0,0,1991,1.11,0.6,0,1,935494,142400
1,1131,840,1,3,1,1,31.5,35.83,15.5,27.5,4204,14791,1610,1610,1991,0.74,0.6,0,1,935474,142352
1,999,1513,1,3,1,1,13.33,74.92,13.4,42.6,3225,14515,0,0,1991,1.51,0.6,0,1,935447,142340
1,1005,1513,1,3,1,1,13.33,75.42,13.4,42.8,3225,14515,1610,1610,1991,1.51,0.6,0,1,935441,142328
1,1019,1513,1,3,1,1,13.33,76.42,13.4,42.8,3214,14515,1610,1610,1991,1.48,0.6,0,1,935436,142315
1,975,2167,1,3,1,1,15,70.67,15,52.6,2631,14653,0,0,1991,2.22,0.6,0,1,935434,142300
1,2038,1744,1,3,1,1,47.5,60.42,27,24,4799,14653,1610,1610,1991,0.86,0.6,0,1,935431,142270
1,6000,1632,1,2,1,1,107.75,96.25,22,52,9840,21240,0,0,1976,0.27,0.6,0,1,935987,143297
1,3686,1584,1,2,1,1,38,97,18,37,9120,24180,1610,1610,1978,0.43,0.6,0,1,936142,143564
1,2310,1904,1,2,1,1,83,100,25,28,7740,19980,1610,1610,1978,0.82,0.6,0,1,936190,143589
1,3436,1584,1,2,1,1,131,98,18,37,11136,21407,0,0,1978,0.46,0.6,0,1,936108,143472
1,3104,2290,1,2,1,1,27.5,97,25,46,5513,22377,1610,1610,1978,0.74,0.6,0,1,936059,143453
1,1497,976,1,3,1,1,20,80,14,28,4082,12866,1610,1610,1989,0.65,0.6,0,1,936341,143800
1,3687,1480,1,3,1,1,97,80,20,28,8767,18385,1610,1610,1989,0.4,0.6,0,1,936330,143765
1,3267,1344,1,2,1,1,32,91,16,41,7126,22186,1610,1610,1980,0.41,0.6,0,1,934554,140148
1,3500,1344,1,2,1,1,35,100,16,41,7696,23194,1610,1610,1985,0.38,0.6,0,1,934502,140002
1,10407,1728,1,2,1,1,189,168,52,35,19560,37860,7580,7580,1985,0.17,0.6,0,1,934368,139795
1,11925,2642,2,2,2,2,100,165,54,36,16800,39000,1610,1610,1985,0.22,0.6,0,1,934398,139867
1,10800,1728,1,2,1,1,100,168,52,35,14640,28260,0,0,1985,0.16,0.6,0,1,934422,139933
1,3100,1444,1,2,1,1,160,221,16,44,12720,22260,0,0,1980,0.47,0.6,0,1,934746,140659
1,7500,1757,1,2,1,1,75,100,34,24,12905,30180,1610,1610,1945,0.23,0.6,0,1,934350,138666
1,3800,2176,1,2,2,2,38,100,18,44,11760,34680,1610,1610,2003,0.57,0.6,0,1,934382,138716
1,3800,2176,1,2,2,2,38,100,18,44,11760,34680,1610,1610,2003,0.57,0.6,0,1,934404,138749
1,3800,2176,1,2,2,2,38,100,18,44,11760,34680,11760,18950,2003,0.57,0.6,0,1,934424,138780
1,9900,1368,1,1,1,1,110,90,30,24.5,17222,29864,0,0,1960,0.14,0.6,0,1,934645,139112
1,9500,660,1,1.5,1,1,95,100,16,25,17400,26160,1610,1610,1965,0.07,0.6,0,1,934692,139191
1,3800,2664,3,2,1,1,73.88,100,22.57,50.31,12496,42067,1610,1610,1997,0.7,0.6,0,1,934802,139359
1,4884,1968,1,2,1,1,65,73,40,26,9556,30183,0,0,1955,0.4,0.6,0,1,933851,138697
1,13485,5830,1,1,1,1,93,150,66,49,16492,49766,3440,3440,1985,0.43,0.6,0,1,934051,139111
1,9440,3100,1,2,2,2,80.08,127,50,30,17640,46380,1610,1610,1986,0.33,0.6,0,1,934142,139269
1,4740,848,1,1.5,1,1,60,79,36,26,10173,23332,6940,6940,1945,0.18,0.6,0,1,934019,138962
1,4740,1120,1,1,1,1,60,79,40,26,9884,24468,0,0,1955,0.24,0.6,0,1,933988,138911
1,4740,1120,1,1,1,1,60,79,40,26,9884,24468,0,0,1955,0.24,0.6,0,1,933956,138860
1,4740,1120,1,1,1,1,60,79,40,26,9884,24468,1610,1610,1955,0.24,0.6,0,1,933924,138809
1,4740,960,1,1,1,1,60,79,40,26,10252,24747,1610,1610,1950,0.2,0.6,0,1,933891,138758
4,10323720,0,0,0,0,0,1137,3648,0,0,73594350,73594350,73594350,73594350,0,0,0,1,2.4,932044,146583
1,22115,2200,2,1,0,1,166,154,79,35,181800,261450,0,0,1965,0.1,0,1,2.4,929314,143148
1,114080,114636,5,4,0,1,292,424,0,0,693900,2955150,0,2261250,2000,1,0,1,2.4,929179,143420
1,4100,840,1,1,1,1,33,92,26,42,7080,16860,1610,1610,1973,0.2,0.6,0,1,929576,140731
1,1220,1088,1,2,1,1,16.17,91,16,30,4170,14238,0,0,1973,0.89,0.6,0,1,929555,140756
1,1120,1088,1,2,1,1,16.17,91,16,30,4292,13820,0,0,1973,0.97,0.6,0,1,929545,140769
1,1254,1868,1,2,1,1,22,92,22,32,4560,17880,0,0,1973,1.49,0.6,0,1,929536,140786
1,1349,1496,1,2,1,1,24,96,22,42,4104,16311,0,0,1973,1.11,0.6,0,1,929528,140807
1,2221,1562,1,2,1,1,26,97,22,42,5190,18247,5190,12564,1973,0.7,0.6,0,1,929499,140825
1,2310,1868,1,2,1,1,22,110,22,32,5428,18412,4372,4372,1973,0.81,0.6,0,1,929500,140909
1,3534,1800,1,2,1,1,25.42,94,25,50,4950,16850,0,0,1975,0.51,0.6,0,1,929616,141390
1,2970,2175,1,2.5,1,1,33,90,25,50,5340,20460,5340,13670,1975,0.73,0.6,0,1,929586,141438
1,2160,2388,1,2,1,1,37,80,23,35,5566,20736,4720,4720,1975,1.11,0.6,0,1,929110,142203
1,2320,1736,1,2,1,1,39,80,25,50,5503,20044,1610,1610,1975,0.75,0.6,0,1,929087,142233
1,1600,1064,1,2,1,1,30,80,16,34,4870,15482,0,0,1987,0.67,0.6,0,1,929025,142180
1,1267,1064,1,2,1,1,25.84,80,16,34,4592,15206,0,0,1987,0.84,0.6,0,1,929043,142158
1,513220,0,3,0,0,0,159.5,1056,0,0,450,450,0,0,0,0,0.6,0,1,929395,141281
1,120300,102323,1,3,0,1,318,315,154,268,1602450,10865448,1602450,10865448,1984,0.85,0.6,0,1,929985,140464
1,235100,75704,3,1,0,18,440,701,150,60,2961000,7276950,0,0,1989,0.32,0.6,0,1,930565,140846
1,10658,2875,1,2,2,2,87,124,60,25,18111,53496,0,0,1987,0.27,0.6,0,1,927981,137606
1,10310,3675,1,2,2,2,87,120,63,38,17801,58702,1610,1610,1990,0.36,0.6,0,1,928064,137634
5,7431336,14655,2,2,0,1,2999.25,1209.81,125,138,34042950,35883230,34042950,35883230,1976,0,0,0,0,927142,140030
1,32040,0,0,0,0,0,80,375,0,0,49766,49766,0,0,0,0,0.6,0,1,928055,137188
2,25400,4264,1,1,0,1,158.75,147.42,55,88,105750,142200,0,0,1981,0.17,0,2,0,925057,141783
1,21915,9300,2,2,0,3,142,147,20,80,155250,410400,0,0,1990,0.42,0,2,0,925186,141871
1,20640,8700,1,3,2,3,120,172,150,60,125550,406350,0,105300,1899,0.42,0,2,0,925292,141941
1,20700,0,0,0,0,0,119,187,0,0,202950,202950,0,0,0,0,0,2,0,925389,141992
1,22790,13500,1,2,0,1,121,190,100,105,117900,402750,0,0,1996,0.59,0,2,0,925492,142038
1,77000,8325,3,1,0,1,420,190,186,40,285750,369000,0,0,1974,0.11,0,2,0,925740,142143
2,50760,12480,1,1,0,1,282,180,168,160,342450,646200,0,0,1981,0.25,0,2,0,926147,142257
1,33652,1980,1,1,0,1,191,193,66,30,265050,366750,0,0,1973,0.06,0.6,0,1,929146,142961
4,765968,45000,2,1,0,1,1200,800,70,70,3429450,6787958,3429450,6787958,1955,0.06,0.6,0,1,928460,142522
7,4000000,180000,7,2,0,1,1357.83,23.25,600,150,2952000,19161720,2952000,19161720,1997,0.05,0,2,0,926839,143827
1,6000,844,1,1.75,1,1,60,100,20,30,12219,24382,12219,15631,1935,0.14,0.6,0,1,933907,137998
1,12000,1536,2,2,2,2,60,200,26,29,19419,27648,19334,19334,1930,0.13,0.6,0,1,933981,138019
1,8000,1288,1,2,1,1,40,200,23,26,12544,25786,1610,1610,1930,0.16,0.6,0,1,934009,138061
1,8000,1328,2,2,1,1,40,200,25,26,12701,26257,1610,1610,1930,0.17,0.6,0,1,934031,138094
1,8000,1728,1,1,1,1,40,200,20,30,10417,19522,4538,4538,1930,0.22,0.6,0,1,934075,138161
1,8000,2460,1,2,1,1,40,200,32,26,12944,32338,0,0,1960,0.31,0.6,0,1,934097,138194
1,8000,1472,1,1,1,1,40,200,22,24,8989,20119,1610,1610,1930,0.18,0.6,0,1,934118,138227
1,4000,768,1,1,1,1,40,100,17,30,8310,13436,0,0,1930,0.19,0.6,0,1,934099,138288
1,8000,1379,1,1.67,1,1,80,100,25,34,13669,27972,13501,13501,1960,0.17,0.6,0,1,934132,138338
1,9500,3140,2,2,2,2,79.17,120,26,55,14313,25089,0,0,1920,0.33,0.6,0,1,933423,138057
1,14400,2512,1,2,1,1,80,180,35,48,19440,37500,1610,1610,1965,0.17,0.6,0,1,933506,138270
1,7200,2600,1,2,1,1,40,180,24,45,15720,43200,0,0,1998,0.36,0.6,0,1,933606,138421
1,7160,2836,1,2,1,1,40,179,25,56,11760,32700,1610,1610,1994,0.4,0.6,0,1,933650,138488
2,3480,1664,1,2,1,1,29,120,50,20,7560,26160,0,0,1980,0.48,0.6,0,1,933781,138548
1,3800,1092,1,1,1,1,40,95,26,42,7783,20924,0,0,1960,0.29,0.6,0,1,933708,138498
1,3590,984,1,1,1,1,40,89.75,24,41,8278,20606,0,0,1960,0.27,0.6,0,1,933621,138362
1,3600,984,1,1,1,1,40,90,24,41,8080,20288,4653,4653,1960,0.27,0.6,0,1,933599,138329
1,3600,984,1,1,1,1,40,90,24,41,8080,20288,1610,1610,1960,0.27,0.6,0,1,933577,138295
1,3600,984,1,1,1,1,40,90,24,41,8080,20288,4653,4653,1960,0.27,0.6,0,1,933510,138195
1,3600,984,1,1,1,1,40,90,24,41,8080,20288,1610,1610,1960,0.27,0.6,0,1,933489,138162
1,3400,1248,1,2,1,1,68.08,80.08,26.5,27.83,10393,25214,10393,14743,1970,0.37,0.6,0,1,933473,138119
1,9720,1968,1,2,2,2,54,180,26,40,16320,27600,5750,5750,1930,0.2,0.6,0,1,932942,137420
1,7177,2326,1,2,2,2,40,179.42,25,52,13044,29997,0,0,1992,0.32,0.6,0,1,932969,137459
1,7200,2200,1,2,2,2,40,180,25,48,15960,35940,1610,1610,1986,0.31,0.6,0,1,932991,137492
1,7200,2200,1,2,2,2,40,180,25,48,15960,35940,1610,1610,1986,0.31,0.6,0,1,933013,137525
1,14320,2658,1,2,1,1,80,179,40,40,18360,39360,1610,1610,1945,0.19,0.6,0,1,933159,137747
1,7200,1010,2,1.75,1,1,40,180,22,26,14700,23700,14700,15290,1925,0.14,0.6,0,1,933193,137798
1,14320,2000,2,2,1,1,80,179,34,22,22080,37260,1610,1610,1920,0.14,0.6,0,1,933224,137845
1,3200,1350,1,2,1,1,40,80,25,27,8138,25185,1610,1610,1986,0.42,0.6,0,1,933166,137666
1,5400,2184,1,2,2,2,60,90,25,49,10889,31736,0,0,1973,0.4,0.6,0,1,932477,135794
1,4212,3480,1,2,1,1,116,100,42,36,14122,39398,0,0,1974,0.83,0.6,0,1,932622,136092
1,4000,1951,1,1,1,1,40,100,27,45,8288,28573,8288,16298,1975,0.49,0.6,0,1,932680,136125
1,4000,1951,1,1,1,1,40,100,27,45,8873,30135,1610,1610,1975,0.49,0.6,0,1,932719,136139
1,4000,2066,1,2,2,2,40,100,27,45,9559,31242,1610,1610,1975,0.52,0.6,0,1,932757,136153
1,1200,2002,1,1,2,2,30,40,46,26,5366,24879,1610,1610,1970,1.67,0.6,0,1,932575,135980
1,3700,2497,1,2,1,1,50,93,38,36,8640,32220,1610,1610,1986,0.67,0.6,0,1,932525,135949
1,8300,2920,1,1,1,1,83,100,52,30,14520,39360,1610,1610,1975,0.35,0.6,0,1,932342,136451
1,10000,3504,1,2,2,2,100,100,41,60,13889,40131,0,0,1975,0.35,0.6,0,1,932248,136416
1,8300,3045,1,1,2,2,99,144,45,35,15780,39420,1610,1610,1975,0.37,0.6,0,1,932400,136552
1,10825,3440,1,2,1,1,86,100,40,58,14160,41460,0,0,1980,0.32,0.6,0,1,931991,135884
1,6765,2325,1,2,1,1,93.16,58.22,34,24.75,14256,36633,1610,1610,1991,0.34,0.6,0,1,931899,135743
1,5000,2156,1,2,1,1,50,100,26,30,10560,32520,1610,1610,1991,0.43,0.6,0,1,931843,135716
1,13000,3128,1,2,2,2,130,100,34,50,18475,42802,18475,24841,1970,0.24,0.6,0,1,932126,136202
1,5535,2632,1,2,2,2,112,90,47,30,13800,32100,4140,4140,1970,0.48,0.6,0,1,932166,136126
1,4000,1968,1,1,1,1,40,100,25,45,9324,29721,0,0,1970,0.49,0.6,0,1,932118,136091
1,10378,3576,1,2,2,2,98,143,28,46,17220,41940,1610,1610,1986,0.34,0.6,0,1,930778,138271
1,6000,1960,1,1,1,1,60,100,27,45,11336,31380,1610,1610,1975,0.33,0.6,0,1,931604,135428
1,4450,1400,1,2,1,1,111,69,26,26,14465,32071,1610,1610,1970,0.31,0.6,0,1,931614,135374
1,5000,1848,1,1,1,1,50,100,28,46,9717,31795,1610,1610,1975,0.37,0.6,0,1,931554,135339
1,5000,4004,1,2,2,2,50,100,28,46,10320,39420,1610,1610,1975,0.8,0.6,0,1,931509,135318
1,6000,2624,1,2,2,2,60,100,26,48,12927,33554,12927,20217,1972,0.44,0.6,0,1,931458,135299
1,4000,2200,1,1,1,1,40,100,27,45,6643,27348,0,0,1970,0.55,0.6,0,1,931411,135282
1,4000,2200,1,1,1,1,40,100,27,45,8222,31518,0,0,1970,0.55,0.6,0,1,931372,135268
1,4000,2200,1,1,1,1,40,100,27,45,8222,31518,1610,1610,1970,0.55,0.6,0,1,931332,135254
1,6400,3181,1,2,2,2,64,100,30,38,12480,39060,1610,1610,1998,0.5,0.6,0,1,931284,135236
1,10000,3784,1,2,2,2,100,100,66,32,17040,45180,0,0,1992,0.38,0.6,0,1,930706,137894
1,6461,3100,1,2,2,2,41.3,124,65,20,10560,38940,10560,22910,1996,0.48,0.6,0,1,930961,134867
1,15600,1584,1,1,1,1,80.5,201.67,44,36,21748,33481,21748,22310,1945,0.1,0.6,0,1,930491,134660
1,3120,1876,0,2,1,1,40,78,20,30,7601,22759,0,0,2012,0.6,0.6,0,1,930603,134703
1,4560,2700,1,2,2,2,60,76,45,23,8804,27461,1610,1610,2012,0.59,0.6,0,1,930650,134721
1,11721,8200,1,2,1,1,100,130,80,55,7680,63780,1610,1610,1992,0.7,0.6,0,1,938597,131148
1,6005,7580,1,2,1,1,60.03,100.03,70,50,10440,58680,0,0,1988,1.26,0.6,0,1,938489,131127
1,3200,2500,1,2,1,1,40,80,23,39,9960,36360,9960,23690,1992,0.78,0.6,0,1,938220,130970
1,3200,1600,1,2,1,1,40,80,35,25,10860,33960,0,0,2005,0.5,0.6,0,1,938413,131075
1,4519,5225,1,2,1,1,100,65,67,25,10925,54060,0,0,1990,1.16,0.6,0,1,938137,130944
1,10622,3690,1,2,1,1,208,77,40,33,25390,54114,1610,1610,1998,0.35,0.6,0,1,937460,130327
1,10261,4280,1,2,2,2,102.61,100,65,36,15120,46440,0,0,1989,0.42,0.6,0,1,937742,130585
1,10200,3300,1,1,0,1,102,100,31,81,114750,126000,0,0,1956,0.32,0.6,0,1,937933,130746
1,4120,0,0,0,0,0,40,103,0,0,1789,1789,1789,1789,0,0,0,0,0,937349,130326
1,1825,0,0,0,0,0,25,73,0,0,523,523,523,523,0,0,0,0,0,937391,130264
2,1265461,0,0,0,0,0,615,1054,0,0,199518,199518,0,0,0,0,0.6,0,1,936987,129599
1,23481,0,0,0,0,0,65.97,340.32,0,0,4933,4933,0,0,0,0,0.6,0,1,936807,130057
1,7600,4835,2,2,1,1,40,192,25,70,13080,45720,0,0,1997,0.64,0.6,0,1,935991,129843
1,6580,1584,1,2,1,1,22,53,22,53,10110,26124,1610,1610,1965,0.24,0.6,0,1,936023,129865
1,3822,616,1,1,1,1,21,183,12.17,45,6136,14330,0,0,1940,0.16,0.6,0,1,936047,129881
1,5658,3000,1,2.5,1,1,30,180,20,65,12467,38862,1610,1610,1935,0.53,0.6,0,1,936068,129895
1,7700,368,1,1,1,1,43,177,10,20,8820,9318,0,0,1920,0.05,0.6,0,1,936098,129916
1,3591,220,1,1,1,1,21,171,10,20,6548,9552,0,0,1920,0.06,0.6,0,1,936125,129934
1,9845,1480,1,2,2,2,58,154,19,37,13056,27732,0,0,1930,0.15,0.6,0,1,936322,130055
1,31296,7860,1,2,1,1,107.5,316.25,64,64,32493,75340,1610,1610,1986,0.25,0.6,0,1,935298,129259
